id,creation_date,completed_date,status,total_price,quantity,requester_id,approver_id,send_back_reason_id,supplier_id,item_id,spend_category_id
4500268511,02/10/2015,02/12/2015,Sent Back,194800.25,1.0,8,2,33,750,303,
REQ0012984,06/27/2014,06/30/2014,Approved,9225.0,1.0,3,1,,1583,304,6
4500286144,06/10/2015,06/12/2015,Approved,20000.0,1.0,1,3,,13,305,29
4500157456,10/29/2012,11/16/2012,Approved,7716.0,1.0,2,2,,2574,306,52
4500160781,11/28/2012,11/29/2012,Approved,7000.0,7000.0,8,4,,1678,307,48
PO14K059,03/27/2015,04/10/2015,Sent Back,602.8,1.0,9,0,34,2424,308,
12-449-550-0,11/08/2013,11/12/2013,Approved,1569000.0,1.0,8,0,,466,309,2
12560133,01/18/2013,01/24/2013,Approved,246.84,4.0,1,0,,1470,310,10
4500194034,08/14/2013,08/15/2013,Approved,7062.24,1.0,2,2,,2640,311,19
30-63-2022,04/11/2014,04/26/2014,Approved,147.6,1.0,9,3,,2303,312,33
REQ0012736,05/06/2014,05/07/2014,Approved,18482.4,16.0,6,2,,102,313,35
CD0031813,09/13/2013,09/18/2013,Approved,34328.84,1.0,3,2,,157,314,48
4500263214,12/29/2014,01/04/2015,Approved,21701.11,1.0,8,1,,599,315,47
4500182545,05/24/2013,05/24/2013,Approved,12701.7,1.0,2,3,,139,316,48
14-G0056,08/13/2014,08/18/2014,Approved,39.6,2.0,6,1,,1316,317,24
14560074,10/17/2014,10/26/2014,Approved,760.32,36.0,6,4,,2503,318,32
4500248743,09/09/2014,09/09/2014,Approved,14800.5,1.0,9,2,,2668,319,48
13482029,09/16/2013,09/21/2013,Approved,26.86,2.0,9,4,,2640,320,0
4500136738,07/30/2012,08/19/2012,Approved,41034.53,1.0,6,0,,2044,321,48
S2683203,10/30/2012,12/11/2012,Approved,3402.0,34.02,8,1,,2236,322,4
4500283620,05/27/2015,06/19/2015,Approved,1151.3,1.0,8,0,,1210,323,50
SN250586,05/16/2013,05/25/2013,Approved,11120.0,1.0,4,1,,1396,324,44
C188-4508,07/08/2014,07/24/2014,Approved,22.44,6.0,5,1,,2395,325,25
REQ0009508,12/17/2012,12/21/2012,Sent Back,289.48,4.0,9,1,35,102,326,12
13-314U,10/14/2014,11/01/2014,Approved,35000.0,1.0,3,1,,39,327,45
PRF 14-1077,01/28/2015,03/10/2015,Approved,831.04,8.0,9,1,,102,328,12
2660 221300000242,10/22/2012,10/30/2012,Sent Back,49.5,1.0,1,2,36,102,329,
4500191348,07/23/2013,07/26/2013,Approved,10000.0,1.0,8,4,,13,330,29
4500154965,10/09/2012,10/18/2012,Approved,5502.47,1.0,8,3,,418,331,22
3166117,10/18/2012,10/19/2012,Approved,199045.0,1.0,4,4,,1041,332,24
IP130028,08/15/2013,09/06/2013,Approved,219.72,4.0,0,1,,2041,333,33
4500197248,05/07/2013,05/07/2013,Approved,230.47,1.0,3,4,,1874,334,29
13-G0415,05/07/2014,05/08/2014,Approved,24.4,4.0,3,1,,13,335,42
C0723,07/25/2014,07/25/2014,Approved,14575.0,1.0,8,3,,119,336,46
4500247142,08/19/2014,08/23/2014,Approved,4400.0,200.0,5,1,,2039,337,4
4500264568,01/06/2015,01/21/2015,Approved,987.31,1.0,3,4,,1210,338,19
4500206557,11/06/2013,11/16/2013,Approved,213.46,2.0,4,0,,2503,339,23
SV.13016-1 (2of2 MH),09/12/2014,09/20/2014,Sent Back,471.18,1.0,3,1,37,1154,340,
4500269915,03/24/2015,04/11/2015,Approved,129626.98,1.0,7,0,,292,341,48
CD0130714,03/18/2015,03/31/2015,Approved,45263.88,1.0,8,2,,157,342,51
CN120125,08/30/2012,09/06/2012,Approved,24480.0,1.0,3,2,,1910,343,7
4500183188,05/31/2013,06/06/2013,Approved,4148.0,200.0,6,2,,471,344,48
443375,10/15/2012,10/22/2012,Sent Back,5000.0,1.0,2,3,38,1277,13,6
048D3008,02/03/2014,02/06/2014,Approved,3195.0,50.0,1,1,,1484,345,35
2UI4K073,08/28/2014,09/09/2014,Sent Back,9205.0,1.0,6,4,39,359,346,
1PA2F303,08/18/2012,08/21/2012,Approved,13365.0,2970.0,8,3,,3053,347,48
4500184391,06/10/2013,07/09/2013,Approved,147.92,8.0,2,2,,2504,348,35
P-140719,10/16/2014,10/18/2014,Sent Back,478.0,2.0,0,0,40,352,349,39
14C686000,07/02/2014,07/05/2014,Approved,26800.0,1.0,5,4,,1715,54,51
11MC-SA025,07/03/2012,07/20/2012,Approved,45665.0,6.0,0,4,,2969,350,45
325H3015,04/08/2014,04/10/2014,Approved,10600.0,20.0,4,3,,252,7,32
PO532152497,04/13/2015,04/30/2015,Sent Back,59.95,1.0,0,0,41,2390,,35
4D240481,01/14/2013,02/22/2013,Approved,8326.8,1.0,9,1,,1871,351,33
4500201749,10/01/2013,10/04/2013,Approved,230.0,1.0,3,2,,2915,67,0
POZ32072,05/14/2014,06/03/2014,Sent Back,11609.6,20.0,7,0,42,1458,,35
11-64113.02,07/11/2012,08/02/2012,Approved,4050000.0,1.0,8,2,,2763,352,40
4500191408,07/24/2013,08/12/2013,Approved,34293.95,34293.95,7,0,,687,353,48
4500176026,04/03/2013,04/03/2013,Approved,28.0,2.0,6,0,,517,354,34
4500163628,12/17/2012,12/18/2012,Approved,15810.0,1.0,9,2,,139,355,48
4500277492,04/15/2015,04/23/2015,Approved,8304.75,1.0,2,1,,905,356,4
4500272631,03/11/2015,03/20/2015,Sent Back,115000.02,1.0,4,1,43,2392,357,
PO-2660-221300000585,01/23/2013,01/25/2013,Approved,33696.0,351.0,9,2,,439,358,45
C11V0067,01/06/2015,01/06/2015,Approved,0.0,1.0,3,4,,3037,359,2
4500223918,06/08/2015,08/13/2015,Approved,4987.5,3.0,2,1,,750,360,35
4500129992,01/07/2013,01/14/2013,Approved,1720.0,160.0,1,1,,1678,361,8
4500182719,05/29/2013,06/10/2013,Approved,6345.95,169.0,1,4,,357,362,48
0959-2014,12/16/2014,12/18/2014,Approved,3230.0,1.0,5,0,,963,363,11
4500199404,06/23/2013,06/29/2013,Approved,97.02,1.0,9,3,,146,364,35
4500200341,08/03/2013,08/23/2013,Approved,83.8,20.0,2,1,,1919,365,30
REQ0010747,06/20/2013,06/22/2013,Approved,319.2,1.0,5,0,,102,366,35
P1401039,05/13/2015,05/29/2015,Approved,15.0,20.0,9,3,,2835,367,41
C599533,06/18/2015,06/19/2015,Approved,5897.67,1.0,1,3,,1094,368,12
4500198666,09/16/2013,10/01/2013,Approved,3774.6,540.0,5,1,,2897,369,8
4500149953,09/05/2012,10/02/2012,Approved,63818.4,1.0,1,4,,462,370,48
W0447,11/08/2012,11/16/2012,Approved,76440.0,20.0,1,4,,2682,371,35
W0000570,12/23/2013,12/25/2013,Approved,305.0,1.0,0,4,,940,372,32
4500262872,12/18/2014,12/20/2014,Approved,432.0,150.0,4,0,,38,373,46
50-64-22,08/14/2014,09/14/2014,Approved,98.15,5.0,5,3,,2211,374,12
SJC13019,09/09/2014,09/24/2014,Approved,2320.0,1.0,0,4,,1871,375,6
50-64-66,12/04/2014,12/05/2014,Sent Back,301.36,2.0,1,3,44,352,376,12
4500194349,08/16/2013,08/16/2013,Approved,816.0,800.0,6,3,,1493,377,41
4500213003,07/15/2014,08/31/2014,Approved,103802.5,1.0,0,4,,2503,378,23
REQ0012618,04/07/2014,04/08/2014,Approved,1025.64,2772.0,8,1,,2193,379,42
50-63-132,04/15/2014,04/15/2014,Sent Back,30.48,1.0,3,1,45,2211,380,
0051-2014,07/09/2014,07/16/2014,Approved,37767.88,1.0,8,1,,3048,381,35
13-90277,11/26/2013,11/28/2013,Approved,644391.0,1.0,6,3,,3077,382,40
R0000361,02/02/2015,02/25/2015,Sent Back,906.4,8.0,1,2,46,2747,383,
301H4020,04/13/2015,04/29/2015,Approved,3676.08,24.0,4,4,,1044,384,10
TA-30083,12/04/2012,01/26/2013,Sent Back,0.0,1.0,2,1,47,455,,33
048D4038,04/28/2015,05/01/2015,Approved,155.1,1.0,6,4,,2863,385,34
11-021,03/10/2014,03/11/2014,Approved,80000.0,1.0,3,2,,999,386,10
CF140800,04/14/2015,05/30/2015,Approved,95.96,4.0,7,3,,1107,387,46
12360123,06/14/2013,06/23/2013,Approved,19.96,1.0,3,1,,1428,388,42
05-011,02/20/2013,03/08/2013,Approved,0.0,1.0,4,3,,422,389,45
C175-4335,02/26/2014,02/28/2014,Approved,14545.78,1.0,6,4,,2147,390,33
2014-0083,08/08/2014,08/21/2014,Sent Back,7580.99,1.0,9,2,48,1689,,12
P1200409,11/21/2012,11/21/2012,Approved,75.0,75.0,3,0,,2961,391,42
W1082,03/19/2013,03/22/2013,Approved,2980.0,20.0,4,4,,478,392,35
REQ0011048,08/29/2013,09/01/2013,Approved,1499.75,5.0,5,0,,1484,393,35
4500219614,01/31/2015,02/19/2015,Approved,658.53,3.0,8,3,,2503,394,34
PO132651,12/24/2013,01/16/2014,Approved,23142.0,1.0,4,3,,1992,395,25
FV256025,08/03/2012,08/06/2012,Approved,858.0,60.0,4,1,,1178,396,8
12360040,10/19/2012,10/25/2012,Approved,207.6,3.0,9,0,,2047,397,24
REQ0010958,08/15/2013,08/17/2013,Approved,111.0,37.0,6,3,,750,398,
CF140917,05/08/2015,05/14/2015,Sent Back,408.2,2.0,2,4,49,750,399,
DCP14060,06/17/2015,06/19/2015,Approved,1188.0,2.0,7,3,,2503,400,46
PO13K052,04/29/2014,05/01/2014,Approved,235.0,1.0,9,0,,2424,401,10
SN353060,10/03/2013,10/21/2013,Approved,4669.73,1.0,1,4,,2197,402,48
4500215968,10/08/2014,10/16/2014,Sent Back,25.56,6.0,2,2,50,2112,,23
14-HQ-005,09/26/2014,09/30/2014,Approved,156030.0,1.0,2,3,,485,403,45
4500257693,11/06/2014,12/05/2014,Sent Back,755.32,1.0,9,3,51,988,,19
C402-5289,02/09/2015,02/12/2015,Approved,96.0,8.0,1,2,,2683,404,12
4500158995,06/27/2013,07/04/2013,Approved,25863.74,1.0,2,4,,1678,405,34
FV139004,11/20/2013,11/23/2013,Approved,80000.0,1.0,4,3,,122,406,46
13-507,08/12/2013,08/15/2013,Approved,49000.0,1.0,2,2,,2382,407,33
20444-12-5530,09/18/2012,09/20/2012,Approved,78689.94,1.0,7,2,,2724,408,35
W1260,04/10/2013,04/10/2013,Approved,543.14,1.0,2,0,,402,409,44
12-506-0292,06/26/2013,06/30/2013,Approved,56.0,4.0,2,0,,816,410,48
50-63-133,04/15/2014,04/19/2014,Approved,45.9,10.0,8,4,,2211,411,12
4500159,11/19/2012,12/12/2012,Approved,12495.65,15055.0,9,4,,2696,412,48
018D2016,04/25/2013,05/21/2013,Approved,4740.0,30.0,9,1,,311,413,8
P4810ACL,09/16/2014,09/24/2014,Approved,40.52,4.0,3,4,,5,414,38
4500144008,07/25/2012,07/26/2012,Approved,1847.5,50.0,7,2,,2897,415,8
4500262709,12/18/2014,12/19/2014,Sent Back,754.88,2.0,6,3,52,2640,,4
06a2036,02/24/2015,02/26/2015,Approved,217600.0,1.0,6,0,,2407,416,6
3UI3C371,07/16/2013,07/29/2013,Approved,13404.0,1.0,9,1,,1972,417,38
4500217905,01/31/2014,03/05/2014,Approved,1213.2,8.0,9,0,,618,418,19
REQ0013213,06/27/2014,06/27/2014,Approved,297.45,5.0,1,3,,2511,419,41
2PA4J734,08/11/2014,08/13/2014,Approved,41024.0,1.0,3,2,,2995,420,48
4500180207,05/17/2013,05/28/2013,Approved,2205.0,63.0,5,2,,252,421,32
8865,06/19/2013,06/29/2013,Approved,2385.22,1.0,8,3,,3048,422,35
4500219439,04/24/2015,04/30/2015,Approved,202.92,2.0,2,1,,2392,423,35
255H2004,02/14/2013,02/19/2013,Approved,199.35,1.0,7,0,,2503,424,19
CF20682,03/01/2013,03/05/2013,Approved,456.21,3.0,2,0,,120,425,33
4500205940,01/03/2014,01/07/2014,Approved,150.0,15.0,7,0,,1360,426,33
4500240753,06/26/2014,06/28/2014,Approved,11052.0,1200.0,7,4,,1827,427,48
5600004261,11/21/2014,11/25/2014,Approved,140400.0,1.0,0,1,,2268,428,45
4500201426,08/27/2013,08/30/2013,Approved,265.67,1.0,0,2,,1874,429,16
076H2025,01/03/2013,01/29/2013,Approved,105.0,1.0,0,3,,1871,430,12
P1330403,02/12/2015,02/23/2015,Approved,29582.0,1.0,5,2,,336,431,2
20150000271,03/30/2015,04/02/2015,Approved,99466.4,89.0,5,3,,750,432,35
IP140042,08/20/2014,08/27/2014,Approved,44.5,1.0,7,1,,1880,433,35
4500188947,07/03/2013,07/04/2013,Approved,482.2,10.0,2,4,,136,434,1
4500275939,04/01/2015,04/07/2015,Approved,3899.95,1.0,6,0,,2574,306,19
14-072U,10/21/2014,11/17/2014,Approved,16000.0,1.0,5,1,,2447,435,45
4500221297,03/21/2015,04/03/2015,Approved,560.79,1.0,9,1,,1871,436,12
13PO0190,06/16/2014,06/19/2014,Approved,10989.2,1.0,5,2,,2081,437,33
IP120087,04/12/2013,05/05/2013,Approved,450450.0,1000.0,3,0,,146,438,35
14540007,07/03/2014,07/03/2014,Approved,1093.8,60.0,9,0,,2503,439,44
1250640A39,04/08/2013,05/20/2013,Approved,3172.61,2304.0,2,4,,2711,440,48
3UI2C440,08/22/2012,08/31/2012,Approved,10101.0,1.0,1,2,,2672,441,38
14IT-1105,05/27/2015,05/28/2015,Approved,2163.08,4.0,0,1,,2535,442,33
CF140912,06/08/2015,06/09/2015,Approved,76.44,1.0,1,0,,750,443,35
1456830A25,12/31/2014,01/09/2015,Approved,495.0,33.0,3,2,,1504,444,44
S21114000603-4,03/04/2014,03/11/2014,Approved,5226.04,1.0,8,4,,730,445,54
13-0135,12/17/2013,12/17/2013,Approved,2000.0,1.0,9,2,,531,446,38
50-62-108,04/10/2013,04/23/2013,Sent Back,23.09,1.0,6,2,53,352,447,41
C1238071,04/03/2013,04/04/2013,Sent Back,15657.0,1.0,3,3,54,2642,,21
2UI3L382,10/01/2013,10/04/2013,Approved,8931.78,1.0,9,0,,1867,448,38
0367-2013,09/26/2013,10/28/2013,Approved,4117.0,1.0,0,1,,818,449,5
28930C,05/20/2013,05/21/2013,Approved,15000.0,1.0,7,0,,1354,450,29
9381,05/14/2014,05/15/2014,Approved,10900.0,1.0,9,3,,150,451,33
P1400049,07/17/2014,07/19/2014,Approved,3125.0,100.0,4,4,,2683,452,12
3165471,09/14/2012,09/21/2012,Approved,565.55,1.0,9,1,,2292,453,0
12-89009,01/13/2015,01/19/2015,Approved,75000000.0,1.0,8,1,,1775,454,40
PO442352,12/24/2014,12/27/2014,Approved,28.98,3.0,9,1,,2503,455,23
13-309U,06/09/2014,06/15/2014,Approved,7500.0,1.0,3,4,,39,456,45
4500250635,09/12/2014,09/20/2014,Approved,5670.0,3500.0,7,3,,1678,457,48
4500254444,10/11/2014,10/30/2014,Approved,1662.12,76.0,6,0,,139,458,48
P1400779,02/26/2015,02/28/2015,Approved,32.0,2.0,7,2,,2683,459,32
10-10265,08/30/2012,09/11/2012,Approved,37810.0,1.0,4,4,,140,460,40
GP140029,07/15/2014,07/24/2014,Approved,8.62,1.0,6,2,,13,461,24
FI$ 7131-12,03/11/2013,03/29/2013,Approved,2395.0,1.0,7,1,,906,462,7
NR140737,03/26/2015,03/29/2015,Approved,3.0,1.0,4,0,,750,463,35
C153-5280,01/16/2015,01/17/2015,Approved,157.32,2.0,2,4,,1107,464,33
HD250058,03/06/2013,03/10/2013,Approved,7.11,1.0,6,2,,1814,465,12
SO11303,07/24/2012,08/12/2012,Approved,1134.39,1.0,9,0,,1727,466,12
4500163195,12/13/2012,12/27/2012,Approved,2063.04,1.0,7,0,,1802,467,19
12-G0309,03/01/2013,03/17/2013,Approved,54.96,3.0,8,4,,2092,468,24
4500245264,08/04/2014,09/18/2014,Approved,98.92,4.0,7,1,,554,469,5
4500245264,08/04/2014,08/15/2014,Approved,138.72,4.0,7,3,,554,470,5
13-128,10/22/2013,11/07/2013,Approved,10271.38,1.0,3,2,,1161,471,15
50-62-12,08/02/2012,09/04/2012,Sent Back,1215.2,40.0,7,1,55,53,,24
4500201426,08/27/2013,10/13/2013,Approved,74.09,1.0,7,1,,1874,472,16
4500208992,03/26/2014,04/10/2014,Approved,327.28,1.0,6,0,,1874,473,16
4500176274,04/04/2013,04/26/2013,Approved,23993.0,100.0,1,4,,2915,474,19
4500258990,04/09/2015,04/13/2015,Approved,22303.68,672.0,1,2,,471,475,48
4500165102,12/31/2012,01/04/2013,Approved,13030.0,1.0,0,4,,136,476,48
4500146073,09/12/2012,09/15/2012,Approved,3007.5,50.0,3,0,,2238,477,5
4500184814,06/10/2013,06/16/2013,Sent Back,1209.0,30.0,7,2,56,2124,478,
CF121028,06/27/2013,07/10/2013,Approved,3000.0,1.0,1,1,,1486,479,33
4500275750,05/01/2015,05/04/2015,Sent Back,145347.62,2.0,3,2,57,2333,480,
P3660ACN,08/07/2013,08/14/2013,Approved,2800.0,1.0,8,4,,2708,481,39
P1200998,05/16/2013,05/23/2013,Approved,101.35,5.0,8,4,,1213,482,12
065D4007,12/29/2014,01/01/2015,Approved,25.55,1.0,5,2,,412,483,35
TU120332,02/06/2013,02/11/2013,Approved,139.99,1.0,8,2,,1107,484,46
3171745,09/04/2013,09/08/2013,Approved,537.6,15.0,3,1,,2558,485,53
PR458107,10/24/2014,10/24/2014,Approved,5525.81,1.0,5,2,,3000,486,19
4500183569,06/03/2013,06/04/2013,Approved,11214.36,1.0,8,4,,2640,67,19
4500197111,04/30/2013,05/01/2013,Approved,24345.96,1.0,7,4,,120,487,35
AF55943,08/08/2013,08/11/2013,Approved,11532.0,6.0,7,4,,2771,488,32
REQ0014585,02/20/2015,03/14/2015,Approved,65.0,1.0,6,4,,102,489,
4500207031,02/05/2014,02/27/2014,Approved,99961.5,309.0,3,3,,688,490,42
4500162752,04/12/2013,05/05/2013,Sent Back,52583.04,1.0,9,0,58,462,,48
HSRPO12005,08/07/2012,08/15/2012,Approved,870.4,40.0,2,0,,120,491,3
2012-1878,07/25/2013,08/08/2013,Approved,461722.9,1.0,3,2,,2414,492,35
S2720057,10/24/2013,11/05/2013,Approved,6626.25,1.0,5,4,,569,493,44
3166400,11/09/2012,11/11/2012,Approved,543.23,1.0,7,4,,2843,494,5
12-524,05/27/2014,06/06/2014,Approved,34800.0,1.0,5,3,,2014,495,33
CF130132,10/02/2013,10/21/2013,Approved,116.35,1.0,7,1,,750,496,35
4500161229,11/30/2012,12/06/2012,Approved,551.6,40.0,1,3,,1213,497,12
550R2001,10/10/2012,10/10/2012,Approved,16.0,1.0,2,4,,2818,498,43
1UI4F407,07/16/2014,07/19/2014,Approved,27603.75,1.0,4,0,,1594,499,50
13-G0157,10/23/2013,10/27/2013,Approved,471.0,1.0,5,4,,1678,500,34
4500210216,06/20/2014,07/02/2014,Approved,278.51,1.0,1,4,,1874,501,16
4500224030,03/12/2014,03/18/2014,Approved,25935.0,3.0,7,3,,2773,502,10
4500221489,02/27/2014,03/04/2014,Approved,4950.0,1.0,7,4,,2098,503,32
PO-2660-221300000818,03/25/2013,04/19/2013,Approved,70000.0,500.0,8,1,,2618,504,45
3166243,10/26/2012,11/01/2012,Approved,26831.16,1.0,9,4,,2503,505,53
14482075,12/24/2014,01/20/2015,Approved,75.78,2.0,7,4,,3027,506,19
14-6456,06/29/2015,07/14/2015,Approved,10000.0,1.0,0,2,,2392,507,7
H28101-47971-2,07/17/2013,07/23/2013,Approved,5296.83,1.0,0,1,,935,508,10
09-86035,08/28/2013,08/30/2013,Approved,700000.0,1.0,3,3,,3008,509,40
4500205380,02/03/2014,02/08/2014,Approved,1388.0,1.0,0,0,,357,510,34
PO432434,01/23/2014,02/12/2014,Approved,38337.75,1.0,0,3,,1628,511,10
4pa2h731,06/05/2013,06/08/2013,Approved,27352.4,40.0,4,4,,1251,512,19
4600009853,12/10/2012,12/21/2012,Approved,516354.95,1.0,7,4,,248,513,33
CFF 4899,06/11/2013,06/13/2013,Approved,99.0,11.0,6,4,,2527,514,34
4500259056,11/19/2014,12/09/2014,Approved,906.96,1.0,2,2,,327,515,19
CF140188,12/16/2014,12/18/2014,Approved,124.0,2.0,7,2,,2015,516,35
4500210377,12/06/2013,12/07/2013,Approved,192359.86,77.0,9,1,,102,517,35
IN120882,04/11/2013,04/20/2013,Approved,5750.52,1.0,6,3,,1460,518,24
1123,02/25/2013,03/05/2013,Approved,65188.0,1.0,1,0,,2791,519,22
14-05-1451,06/09/2015,06/16/2015,Approved,17128.0,1.0,7,1,,418,520,1
HD149058,05/18/2015,05/22/2015,Approved,70000.0,1.0,6,1,,2169,521,15
IP140087,02/23/2015,02/26/2015,Approved,489.65,35.0,1,0,,2378,522,35
3U3C3119,05/26/2014,06/07/2014,Approved,92522.0,1.0,6,3,,958,523,38
REQ0009561,02/07/2013,02/11/2013,Approved,81.87,3.0,5,4,,102,524,12
4500199651,10/02/2014,10/15/2014,Approved,4600.0,100.0,2,2,,2109,525,
72070044,02/21/2015,03/08/2015,Approved,10241.92,8.0,1,2,,535,526,35
4500214818,09/12/2014,10/17/2014,Approved,5175.0,1.0,2,1,,2129,527,33
3170294,06/28/2013,06/29/2013,Approved,35000.0,1.0,8,1,,1588,528,43
REQ0010111,06/10/2013,06/21/2013,Approved,0.0,59.0,7,4,,2041,529,35
4500249786,12/24/2014,01/24/2015,Approved,16119.16,1.0,9,1,,707,530,48
PD140631-530,01/06/2015,01/18/2015,Sent Back,11441.0,17.0,9,4,59,333,281,35
CF140912,06/08/2015,06/13/2015,Approved,208.0,1.0,0,0,,750,531,3
4500144346,07/26/2012,08/02/2012,Approved,1286.4,480.0,7,2,,2237,532,5
4500190344,07/17/2013,07/17/2013,Approved,35922.85,1.0,4,0,,2915,533,19
10-70102-000,07/02/2012,07/04/2012,Approved,0.0,1.0,3,2,,552,534,14
14-6146,01/14/2015,02/10/2015,Approved,3468.56,1.0,5,0,,2511,535,6
C599372,06/02/2015,06/06/2015,Approved,299090.55,1.0,0,4,,2414,536,35
4500164121,12/19/2012,12/23/2012,Approved,13256.1,1.0,7,3,,2476,537,32
4500172102,03/04/2013,03/09/2013,Approved,69.54,3.0,0,2,,1792,538,12
4500208992,03/26/2014,04/02/2014,Approved,309.34,1.0,8,4,,1874,539,16
4500212655,06/27/2014,06/28/2014,Approved,205.64,1.0,0,1,,1874,540,16
370,06/13/2014,06/27/2014,Approved,50400.0,21.0,3,4,,1495,541,33
560000944,12/10/2014,12/14/2014,Approved,18000.0,1.0,4,3,,2065,542,21
4500223450,05/19/2015,05/20/2015,Approved,5629.26,2.0,7,2,,2041,543,35
42B0169,03/13/2015,03/31/2015,Approved,40000.0,1.0,1,2,,39,142,45
14-G0394,03/30/2015,04/02/2015,Sent Back,11.8,1.0,7,4,60,1374,,24
4500141756,07/02/2012,07/10/2012,Sent Back,9703.55,1.0,8,1,61,136,544,
13-CD487,06/20/2014,06/21/2014,Approved,3919.0,1.0,8,4,,3025,545,3
1.015E+11,02/24/2015,04/07/2015,Approved,14256.69,7.0,9,0,,2392,546,10
4500208992,03/26/2014,03/29/2014,Approved,370.28,1.0,1,1,,1874,547,16
3168982,04/09/2013,04/17/2013,Approved,4999.99,1.0,7,3,,1286,548,6
PO342489,03/27/2015,04/04/2015,Approved,2045.0,100.0,6,0,,1281,549,4
7465,08/28/2012,08/30/2012,Approved,1862.0,1.0,6,3,,3059,550,35
HR DP 14 2046,11/04/2014,11/19/2014,Approved,6410.0,1.0,3,0,,695,551,35
27364,06/22/2015,06/29/2015,Approved,112500.0,1.0,8,2,,39,552,45
71300000186,11/20/2012,11/23/2012,Approved,246906.0,1.0,4,0,,129,553,53
IT13328,05/23/2014,06/02/2014,Approved,9498.71,1.0,7,4,,2342,554,33
4500257949,11/10/2014,11/14/2014,Approved,8359.0,8359.0,1,4,,2114,555,48
CF120930,05/21/2013,05/21/2013,Approved,8.0,2.0,9,2,,120,556,38
C100-3078,09/27/2012,10/16/2012,Approved,331.83,1.0,7,4,,464,557,42
13C530003,02/28/2014,03/04/2014,Approved,4446.0,1.0,1,2,,1006,558,45
12548185,07/31/2013,09/01/2013,Approved,15637.5,750.0,5,4,,2182,559,48
09-1-028,01/09/2013,02/09/2013,Approved,4944.0,1.0,0,3,,2478,25,15
12560165,02/20/2013,02/27/2013,Approved,3.4,1.0,9,4,,2503,560,41
4500173138,04/02/2013,04/28/2013,Sent Back,3234.0,1837.5,6,1,62,2044,561,
13-4241,06/03/2014,06/21/2014,Approved,12000.0,1.0,7,2,,2732,562,7
4500289534,06/25/2015,07/10/2015,Approved,4414.0,1.0,0,0,,2238,563,5
9524,10/23/2014,11/04/2014,Approved,30000.0,1.0,8,2,,2199,564,33
7-14-15-018,07/10/2014,07/11/2014,Approved,4999.0,1.0,8,4,,614,565,45
09-300-805,11/27/2012,11/30/2012,Approved,1500000.0,1.0,9,2,,1233,566,37
4500232727,05/13/2014,06/18/2014,Approved,7060.1,1.0,2,2,,102,215,12
12548113,09/26/2012,10/08/2012,Approved,1951.56,2808.0,7,3,,707,567,48
4500194951,02/27/2013,03/01/2013,Approved,5760.0,1.0,9,2,,576,568,41
C1235007,10/15/2013,10/17/2013,Approved,12295.18,2.0,4,3,,1871,569,33
DRP12417,08/05/2013,08/17/2013,Approved,159.6,30.0,5,0,,2047,570,24
14-G0090,08/25/2014,08/26/2014,Approved,19.0,1.0,6,3,,2690,571,39
4500173292,06/28/2013,07/08/2013,Approved,64192.0,75520.0,4,0,,2044,572,48
12250002,12/26/2012,12/27/2012,Approved,594.0,6.0,4,0,,1795,573,24
P1400712,02/06/2015,02/07/2015,Approved,49.0,1.0,5,4,,2683,574,22
2013-1029,01/28/2014,02/01/2014,Approved,7516.45,1.0,6,1,,1871,575,12
3181432,03/26/2015,03/26/2015,Approved,4700.0,1.0,3,1,,138,576,0
4500264648,01/06/2015,01/18/2015,Approved,464.0,320.0,3,1,,1480,577,1
4500192188,07/30/2013,08/23/2013,Approved,6768.0,1.0,8,1,,707,578,48
AR14-06227,03/10/2015,03/18/2015,Approved,3190.0,1.0,9,1,,2383,579,33
4003-516,06/26/2014,06/29/2014,Approved,500.0,1.0,0,1,,1377,580,23
W0000812,05/06/2014,05/18/2014,Sent Back,378.16,1.0,8,1,63,1603,581,
4500228108,04/10/2014,04/13/2014,Approved,5.14,2.0,6,4,,2503,582,41
4500218144,12/16/2014,12/18/2014,Approved,695.96,4.0,6,1,,2568,583,3
4500184217,06/10/2013,06/13/2013,Approved,87.86,2.0,4,0,,2504,584,35
14-PO-00881,03/17/2015,03/19/2015,Approved,18228.0,20000.0,8,2,,1149,585,52
4500183344,06/07/2013,06/07/2013,Approved,2758.56,112.0,0,4,,136,586,19
4500185156,06/11/2013,06/16/2013,Approved,7021.85,187.0,8,4,,357,587,48
4500190679,08/02/2013,08/03/2013,Approved,4445.72,1.0,9,2,,35,588,30
2U4L1120,08/20/2014,08/22/2014,Approved,27986.25,1.0,7,4,,1502,589,38
4500194749,08/27/2013,10/16/2013,Approved,8684.4,1.0,7,4,,136,590,48
9.91013E+11,01/29/2013,01/30/2013,Approved,26654.59,1.0,5,3,,141,591,42
4500213966,12/31/2013,01/02/2014,Approved,2460.4,1.0,3,4,,2915,592,19
S3936036,02/21/2014,02/22/2014,Approved,3810.0,3.0,3,0,,1111,593,34
2011-1784,07/03/2012,07/04/2012,Approved,14676.21,1.0,7,2,,1871,594,12
4500202901,10/10/2013,10/24/2013,Approved,7616.4,1.0,7,4,,529,595,48
2UI2L314,08/10/2012,08/11/2012,Approved,3742.2,27.5,0,3,,677,596,10
90170664,03/30/2015,04/11/2015,Approved,1026.71,1.0,9,2,,1806,597,33
11-L0370,12/03/2013,12/20/2013,Approved,3174.0,1.0,1,2,,799,598,12
